epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.9389,1.37946,1.28619,1.57126,0.70741,0.64189,0.7088,0.3748,1.65712,1.24013,1.84853,0.000661905,0.000661905,0.000661905
2,54.2442,1.40143,0.96186,1.54622,0.82491,0.80088,0.88157,0.49131,1.44548,0.93542,1.69017,0.00130227,0.00130227,0.00130227
