epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,116.036,1.23714,1.51912,1.54008,0.95656,0.89581,0.95719,0.64492,1.17444,0.77976,1.49883,0.0700867,0.0033237,0.0033237
